model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
ASLink-PT-04b,8,0.0,279900,NONE,FALSE,2034,2567,728,1315,0.017745,0,1125,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,100
ASLink-PT-04b,9,0.0,8556,FALSE,TRUE,2034,2567,743,1327,0.018103,0,1120,79,61,16,0,6,0,0,0,0,0,0,0,0,0,0,0,92
ASLink-PT-05a,1,2.2933,13732,FALSE,FALSE,1211,1827,858,1535,0.011258,0,202,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0,71
ASLink-PT-05a,10,0.0,215376,NONE,FALSE,1211,1827,893,1558,0.016068,0,199,52,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0,29
ASLink-PT-05a,11,0.0,9152,TRUE,TRUE,1211,1827,858,1535,0.01398,0,200,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0,75
ASLink-PT-05a,12,0.0,9168,FALSE,TRUE,1211,1827,865,1540,0.015119,0,196,55,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0,75
ASLink-PT-05a,13,0.0,9084,FALSE,TRUE,1211,1827,857,1534,0.015132,0,201,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0,75
ASLink-PT-05a,14,0.0,244172,NONE,FALSE,1211,1827,858,1535,0.012672,0,201,55,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0,76
ASLink-PT-05a,15,0.0,408304,NONE,FALSE,1211,1827,864,1539,0.01296,0,198,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0,73
ASLink-PT-05a,16,0.0,202276,NONE,FALSE,1211,1827,895,1560,0.013153,0,199,58,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33
ASLink-PT-05a,2,2.4154,13460,FALSE,FALSE,1211,1827,857,1534,0.012894,0,201,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0,75
ASLink-PT-05a,3,0.0,425212,NONE,FALSE,1211,1827,862,1537,0.014806,0,200,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0,73
ASLink-PT-05a,4,0.0,9200,FALSE,TRUE,1211,1827,866,1541,0.012687,0,196,55,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0,75
ASLink-PT-05a,5,2.3947,13424,FALSE,FALSE,1211,1827,860,1536,0.014312,0,199,58,70,20,0,10,0,0,0,0,0,0,0,0,0,0,0,75
