,model name,query index,base-rules@verification time,with-r-last@verification time,veri time ratio,base-rules@state space size,with-r-last@state space size,state space ratio,net size,with-r-last@reduce time,base-rules@answer
4607,DLCround-PT-03a,2,0.07,0.2,0.35000000000000003,434,434,1.0,730,0.001951,TRUE
4606,DLCround-PT-03a,3,0.01,0.11,0.09090909090909091,3,3,1.0,730,0.001311,TRUE
4605,DLCround-PT-03a,4,0.01,0.1,0.09999999999999999,1080,1080,1.0,730,0.0022,FALSE
4604,DLCround-PT-03a,5,0.02,0.11,0.18181818181818182,9,9,1.0,730,0.00134,TRUE
4603,DLCround-PT-03a,6,0.02,0.19,0.10526315789473684,22,22,1.0,730,0.001992,TRUE
4602,DLCround-PT-03a,7,0.02,0.25,0.08,25,25,1.0,730,0.001483,FALSE
4615,DLCflexbar-PT-3a,6,0.01,0.12,0.08333333333333334,2,2,1.0,4472,0.020417,FALSE
4601,DLCround-PT-03a,8,0.01,0.24,0.04166666666666667,10,10,1.0,730,0.001924,FALSE
4599,DLCround-PT-03a,10,0.01,0.54,0.018518518518518517,7,7,1.0,730,0.014662,FALSE
4598,DLCround-PT-03a,11,0.01,0.33,0.030303030303030304,7,7,1.0,730,0.001803,TRUE
4597,DLCround-PT-03a,12,0.01,0.27,0.037037037037037035,58,58,1.0,730,0.001778,TRUE
4596,DLCround-PT-03a,13,0.01,0.16,0.0625,2,2,1.0,730,0.001899,TRUE
4595,DLCround-PT-03a,14,0.02,0.37,0.05405405405405406,5930,5930,1.0,730,0.002605,FALSE
4594,DLCround-PT-03a,15,0.01,0.13,0.07692307692307693,26,26,1.0,730,0.002034,FALSE
4593,DLCround-PT-03a,16,0.03,0.18,0.16666666666666666,7,7,1.0,730,0.001802,TRUE
4592,DLCround-PT-03b,5,0.01,0.02,0.5,13,13,1.0,3270,0.002998,FALSE
4591,DLCround-PT-04a,2,0.01,0.22,0.045454545454545456,8930,8930,1.0,962,0.002742,FALSE
4590,DLCround-PT-04a,3,0.01,0.36,0.02777777777777778,3,3,1.0,962,0.001812,TRUE
4589,DLCround-PT-04a,4,0.02,0.33,0.06060606060606061,29,29,1.0,962,0.002889,FALSE
4588,DLCround-PT-04a,5,0.01,0.03,0.33333333333333337,2,2,1.0,962,0.002526,TRUE
4587,DLCround-PT-04a,6,0.02,0.14,0.14285714285714285,12138,12138,1.0,962,0.002887,TRUE
4600,DLCround-PT-03a,9,0.04,0.33,0.12121212121212122,67010,67010,1.0,730,0.00204,FALSE
4585,DLCround-PT-04a,8,0.01,0.26,0.038461538461538464,5,5,1.0,962,0.002561,FALSE
4616,DLCflexbar-PT-3a,5,0.03,0.02,1.5,4,4,1.0,4472,0.02085,TRUE
4618,DLCflexbar-PT-3a,3,0.01,0.02,0.5,10,10,1.0,4472,0.019709,TRUE
4647,DLCflexbar-PT-5a,16,0.01,0.03,0.33333333333333337,2,2,1.0,12008,0.112515,FALSE
4646,DLCflexbar-PT-6a,2,0.01,0.03,0.33333333333333337,11,11,1.0,18146,0.229798,FALSE
4645,DLCflexbar-PT-3a,10,0.02,0.19,0.10526315789473684,2,2,1.0,4472,0.019855,FALSE
4644,DLCflexbar-PT-3a,8,0.01,0.04,0.25,2,2,1.0,4472,0.02233,FALSE
4643,DLCflexbar-PT-6a,6,0.03,0.11,0.2727272727272727,279,279,1.0,18146,0.208812,TRUE
4642,DLCflexbar-PT-3a,7,0.01,0.09,0.11111111111111112,349,349,1.0,4472,0.024161,TRUE
4640,DES-PT-01a,14,0.04,0.15,0.26666666666666666,294501710,294501710,1.0,195,0.00039,FALSE
4639,DES-PT-01a,15,0.01,0.28,0.03571428571428571,431053813,431053813,1.0,195,0.000391,FALSE
4638,DES-PT-01a,16,0.06,0.24,0.25,226246346,226246346,1.0,195,0.000385,FALSE
4637,DES-PT-02b,13,0.04,0.08,0.5,3,3,1.0,527,0.000348,FALSE
4636,DLCflexbar-PT-2a,1,0.07,0.08,0.8750000000000001,7,7,1.0,2522,0.008242,TRUE
4635,DLCflexbar-PT-2a,2,0.02,0.16,0.125,104,104,1.0,2522,0.010027,FALSE
4634,DLCflexbar-PT-2a,3,0.03,0.06,0.5,4658,4658,1.0,2522,0.012004,FALSE
4617,DLCflexbar-PT-3a,4,0.01,0.12,0.08333333333333334,2,2,1.0,4472,0.022458,TRUE
4633,DLCflexbar-PT-2a,4,0.04,0.06,0.6666666666666667,7,7,1.0,2522,0.009851,FALSE
4631,DLCflexbar-PT-2a,6,0.01,0.07,0.14285714285714285,50,50,1.0,2522,0.009936,FALSE
4630,DLCflexbar-PT-2a,7,0.01,0.18,0.05555555555555556,29,29,1.0,2522,0.010031,TRUE
4629,DLCflexbar-PT-2a,8,0.01,0.04,0.25,2234,2234,1.0,2522,0.01077,FALSE
4628,DLCflexbar-PT-2a,9,0.01,0.08,0.125,22,22,1.0,2522,0.009476,TRUE
4627,DLCflexbar-PT-2a,10,0.03,0.04,0.75,2,2,1.0,2522,0.008125,TRUE
4626,DLCflexbar-PT-2a,11,0.03,0.23,0.13043478260869565,3704,3704,1.0,2522,0.013278,TRUE
4625,DLCflexbar-PT-2a,12,0.02,0.15,0.13333333333333333,3,3,1.0,2522,0.006342,FALSE
4624,DLCflexbar-PT-2a,13,0.01,0.09,0.11111111111111112,2,2,1.0,2522,0.008177,FALSE
4623,DLCflexbar-PT-2a,14,0.06,0.28,0.21428571428571425,2,2,1.0,2522,0.008055,TRUE
4622,DLCflexbar-PT-2a,15,0.01,0.18,0.05555555555555556,154,154,1.0,2522,0.01109,FALSE
4621,DLCflexbar-PT-2a,16,0.02,0.08,0.25,2,2,1.0,2522,0.009951,TRUE
4620,DLCflexbar-PT-3a,1,0.02,0.11,0.18181818181818182,2,2,1.0,4472,0.019881,FALSE
4619,DLCflexbar-PT-3a,2,0.04,0.01,4.0,36,36,1.0,4472,0.022535,TRUE
4632,DLCflexbar-PT-2a,5,0.01,0.23,0.043478260869565216,146,146,1.0,2522,0.009096,TRUE
4458,ShieldRVt-PT-004B,3,0.02,0.02,1.0,3678209,3678209,1.0,406,0.00024,TRUE
4457,ShieldRVt-PT-004B,7,0.01,0.02,0.5,157,157,1.0,406,0.000231,FALSE
4456,ShieldRVt-PT-004B,10,0.02,0.06,0.33333333333333337,2883585,2883585,1.0,406,0.000318,FALSE
4295,ShieldRVs-PT-001B,9,0.02,0.01,2.0,1373,1373,1.0,91,8.5e-05,TRUE
4294,ShieldRVs-PT-001B,10,0.06,0.16,0.375,3,3,1.0,91,7.8e-05,FALSE
4293,ShieldRVs-PT-001B,11,0.02,0.14,0.14285714285714285,430,430,1.0,91,9.2e-05,FALSE
4292,ShieldRVs-PT-001B,12,0.03,0.16,0.1875,332,332,1.0,91,8.6e-05,TRUE
4291,ShieldRVs-PT-001B,13,0.02,0.23,0.08695652173913043,831,831,1.0,91,0.000101,TRUE
4290,ShieldRVs-PT-001B,15,0.02,0.15,0.13333333333333333,963,963,1.0,91,9.1e-05,FALSE
4289,ShieldRVs-PT-002A,14,0.09,0.16,0.5625,38460,38460,1.0,72,8.9e-05,TRUE
4288,ShieldRVs-PT-001B,16,0.04,0.02,2.0,805,805,1.0,91,9.9e-05,FALSE
4287,ShieldRVs-PT-002A,1,0.08,0.47,0.17021276595744683,43854,43854,1.0,72,9.5e-05,FALSE
4286,ShieldRVs-PT-002A,2,0.04,0.03,1.3333333333333335,44506,44506,1.0,72,9.3e-05,FALSE
4285,ShieldRVs-PT-002A,3,0.05,0.07,0.7142857142857143,59958,59958,1.0,72,9.4e-05,FALSE
4284,ShieldRVs-PT-002A,4,0.03,0.7,0.04285714285714286,40300,40300,1.0,72,9.7e-05,FALSE
4283,ShieldRVs-PT-002A,5,0.05,0.09,0.5555555555555556,63006,63006,1.0,72,9.7e-05,TRUE
4282,ShieldRVs-PT-002A,6,0.01,0.66,0.015151515151515152,40299,40299,1.0,72,8.9e-05,FALSE
4281,ShieldRVs-PT-002A,7,0.01,0.07,0.14285714285714285,40655,40655,1.0,72,9.3e-05,FALSE
4280,ShieldRVs-PT-002A,8,0.02,0.1,0.19999999999999998,36586,36586,1.0,72,9.9e-05,FALSE
4279,ShieldRVs-PT-002A,9,0.09,0.13,0.6923076923076923,40299,40299,1.0,72,8.2e-05,FALSE
4278,ShieldRVs-PT-002A,10,0.01,0.2,0.049999999999999996,45918,45918,1.0,72,8.5e-05,FALSE
4277,ShieldRVs-PT-002A,11,0.09,0.16,0.5625,46553,46553,1.0,72,8.7e-05,TRUE
4276,ShieldRVs-PT-002A,12,0.03,0.04,0.75,41847,41847,1.0,72,8.1e-05,TRUE
4275,ShieldRVs-PT-002A,13,0.13,0.11,1.1818181818181819,40299,40299,1.0,72,8.5e-05,FALSE
4274,ShieldRVt-PT-005A,8,0.01,0.03,0.33333333333333337,28311553,28311553,1.0,86,9e-05,FALSE
4273,ShieldRVt-PT-005A,10,0.06,0.01,6.0,27262978,27262978,1.0,86,0.000118,TRUE
4272,ShieldPPPs-PT-050B,9,0.02,0.09,0.22222222222222224,3,3,1.0,6556,0.003827,FALSE
4271,SmallOperatingSystem-PT-MT1024DC0256,11,0.08,0.07,1.1428571428571428,1574401,1574401,1.0,17,2.7e-05,FALSE
4270,SmallOperatingSystem-PT-MT2048DC0512,6,0.02,0.09,0.22222222222222224,4097,4097,1.0,17,3.6e-05,FALSE
4269,SmallOperatingSystem-PT-MT2048DC0512,2,0.01,0.02,0.5,6294529,6294529,1.0,17,2.8e-05,FALSE
4296,ShieldRVs-PT-001B,8,0.01,0.02,0.5,410,410,1.0,91,8.9e-05,TRUE
4297,ShieldRVs-PT-001B,7,0.02,0.01,2.0,1790,1790,1.0,91,9.8e-05,TRUE
4298,ShieldRVs-PT-001B,6,0.02,0.01,2.0,401,401,1.0,91,8.5e-05,FALSE
4299,ShieldRVs-PT-001B,5,0.06,0.02,3.0,1968,1968,1.0,91,9.7e-05,TRUE
4327,ShieldRVs-PT-002B,3,0.09,0.14,0.6428571428571428,48310,48310,1.0,176,0.000145,TRUE
4326,ShieldRVs-PT-002B,2,0.02,0.03,0.6666666666666667,56240,56240,1.0,176,0.000149,FALSE
4325,ShieldRVs-PT-002B,16,0.07,0.15,0.46666666666666673,38751,38751,1.0,176,0.000149,FALSE
4324,ShieldRVs-PT-003A,1,0.04,0.01,4.0,4949404,4949404,1.0,105,0.000124,TRUE
4323,ShieldRVs-PT-003A,2,0.03,0.01,3.0,4734265,4734265,1.0,105,0.000119,FALSE
4322,ShieldRVs-PT-003A,3,0.04,0.03,1.3333333333333335,4734265,4734265,1.0,105,0.000118,TRUE
4321,ShieldRVs-PT-003A,4,0.05,0.01,5.0,5772175,5772175,1.0,105,0.00012,FALSE
4320,ShieldRVs-PT-003A,5,0.01,0.01,1.0,2,2,1.0,105,9.9e-05,FALSE
4319,ShieldRVs-PT-003A,6,0.01,0.01,1.0,4900261,4900261,1.0,105,0.000117,FALSE
4318,ShieldRVs-PT-003A,7,0.01,0.01,1.0,6163060,6163060,1.0,105,0.000127,FALSE
4317,ShieldRVs-PT-003A,8,0.08,0.05,1.5999999999999999,5537367,5537367,1.0,105,0.000123,TRUE
4316,ShieldRVs-PT-003A,9,0.08,0.08,1.0,5668550,5668550,1.0,105,0.00012,TRUE
4315,ShieldRVs-PT-003A,10,0.04,0.01,4.0,6163060,6163060,1.0,105,0.000119,FALSE
4268,SmallOperatingSystem-PT-MT1024DC0512,13,0.01,0.07,0.14285714285714285,2049,2049,1.0,17,2.6e-05,FALSE
4314,ShieldRVs-PT-003A,11,0.03,0.01,3.0,6163060,6163060,1.0,105,0.000116,FALSE
4312,ShieldRVs-PT-003A,13,0.1,0.01,10.0,7037223,7037223,1.0,105,0.000119,FALSE
4311,ShieldRVs-PT-003A,14,0.01,0.01,1.0,4734265,4734265,1.0,105,0.000123,TRUE
4310,ShieldRVs-PT-003A,15,0.03,0.08,0.375,6085687,6085687,1.0,105,0.000128,FALSE
4309,ShieldRVs-PT-003A,16,0.07,0.01,7.000000000000001,5774581,5774581,1.0,105,0.00013,TRUE
4308,ShieldRVs-PT-002B,1,0.07,0.27,0.25925925925925924,120756,120756,1.0,176,0.000156,TRUE
4307,ShieldRVs-PT-002A,16,0.07,0.14,0.5,38134,38134,1.0,72,7.9e-05,FALSE
4306,ShieldRVs-PT-002A,15,0.04,0.02,2.0,44299,44299,1.0,72,8.6e-05,FALSE
4305,ShieldRVs-PT-001B,14,0.02,0.02,1.0,2,2,1.0,91,7.8e-05,FALSE
4304,ShieldRVs-PT-001A,16,0.02,0.02,1.0,359,359,1.0,39,5.1e-05,FALSE
4303,ShieldRVs-PT-001B,1,0.04,0.51,0.0784313725490196,975,975,1.0,91,0.000101,FALSE
4302,ShieldRVs-PT-001B,2,0.09,0.12,0.75,324,324,1.0,91,8.9e-05,FALSE
4301,ShieldRVs-PT-001B,3,0.01,0.08,0.125,3,3,1.0,91,7.9e-05,FALSE
4300,ShieldRVs-PT-001B,4,10.05,10.07,0.9980139026812315,376,376,1.0,91,9.2e-05,FALSE
4313,ShieldRVs-PT-003A,12,0.03,0.01,3.0,7922953,7922953,1.0,105,0.000129,FALSE
4267,SmallOperatingSystem-PT-MT1024DC0512,7,0.12,0.02,6.0,2049,2049,1.0,17,2.8e-05,FALSE
4266,SmallOperatingSystem-PT-MT1024DC0256,16,0.14,0.02,7.000000000000001,942278401,942278401,1.0,17,2.8e-05,TRUE
4265,SmallOperatingSystem-PT-MT1024DC0256,12,0.03,0.04,0.75,519035393,519035393,1.0,17,3.2e-05,FALSE
4232,SmallOperatingSystem-PT-MT0128DC0032,15,0.09,0.06,1.5,863518393,863518393,1.0,17,2.9e-05,TRUE
4231,SmallOperatingSystem-PT-MT0128DC0032,14,0.27,0.05,5.4,18818449,18818449,1.0,17,3.1e-05,FALSE
4230,SmallOperatingSystem-PT-MT0128DC0032,13,0.07,0.02,3.5000000000000004,1878241,1878241,1.0,17,2.6e-05,TRUE
4229,SmallOperatingSystem-PT-MT0128DC0032,10,0.03,0.02,1.5,863518393,863518393,1.0,17,2.3e-05,FALSE
4228,SmallOperatingSystem-PT-MT0256DC0128,9,0.05,0.1,0.5,756158785,756158785,1.0,17,2.6e-05,TRUE
4227,SmallOperatingSystem-PT-MT0128DC0032,9,0.02,0.01,2.0,257,257,1.0,17,3.4e-05,FALSE
4226,SmallOperatingSystem-PT-MT0128DC0032,7,0.02,0.01,2.0,863518393,863518393,1.0,17,1.6e-05,FALSE
4225,SmallOperatingSystem-PT-MT0128DC0032,6,0.01,0.06,0.16666666666666669,257,257,1.0,17,3.5e-05,FALSE
4224,SmallOperatingSystem-PT-MT0128DC0032,5,0.09,0.07,1.2857142857142856,257,257,1.0,17,2.6e-05,FALSE
4223,SmallOperatingSystem-PT-MT0128DC0032,4,0.19,0.06,3.166666666666667,257,257,1.0,17,2.8e-05,TRUE
4222,SmallOperatingSystem-PT-MT0128DC0032,2,0.05,0.01,5.0,863518393,863518393,1.0,17,1.5e-05,FALSE
4221,SmallOperatingSystem-PT-MT0128DC0064,3,0.03,0.01,3.0,76834161,76834161,1.0,17,2.5e-05,FALSE
4220,SmallOperatingSystem-PT-MT0128DC0064,4,0.02,0.06,0.33333333333333337,33025,33025,1.0,17,3.7e-05,TRUE
4233,SmallOperatingSystem-PT-MT0128DC0032,16,0.14,0.01,14.000000000000002,863518393,863518393,1.0,17,1.9e-05,TRUE
4219,SmallOperatingSystem-PT-MT0128DC0064,5,0.16,0.08,2.0,33025,33025,1.0,17,2.6e-05,TRUE
4217,SmallOperatingSystem-PT-MT0128DC0064,10,0.02,0.01,2.0,48399521,48399521,1.0,17,2.5e-05,FALSE
4216,SmallOperatingSystem-PT-MT0128DC0064,12,0.04,0.07,0.5714285714285714,1564161,1564161,1.0,17,2.8e-05,FALSE
4215,SmallOperatingSystem-PT-MT0128DC0064,13,0.42,0.02,21.0,76834161,76834161,1.0,17,3.3e-05,FALSE
4214,SmallOperatingSystem-PT-MT0256DC0064,5,0.05,0.11,0.4545454545454546,802611489,802611489,1.0,17,3.1e-05,TRUE
4213,SmallOperatingSystem-PT-MT0256DC0064,7,0.12,0.11,1.0909090909090908,290952481,290952481,1.0,17,3.4e-05,TRUE
4212,SmallOperatingSystem-PT-MT0256DC0064,10,0.03,0.07,0.4285714285714285,290952481,290952481,1.0,17,3.4e-05,FALSE
4211,SmallOperatingSystem-PT-MT0256DC0064,11,0.06,0.05,1.2,802611489,802611489,1.0,17,3.4e-05,FALSE
4210,SmallOperatingSystem-PT-MT0256DC0064,16,0.14,0.02,7.000000000000001,513,513,1.0,17,3.7e-05,FALSE
4209,SmallOperatingSystem-PT-MT0256DC0128,1,0.07,0.01,7.000000000000001,756158785,756158785,1.0,17,3.3e-05,TRUE
4208,SmallOperatingSystem-PT-MT0256DC0128,4,0.04,0.11,0.36363636363636365,1201684193,1201684193,1.0,17,2.5e-05,TRUE
4207,SmallOperatingSystem-PT-MT0256DC0128,6,0.25,0.13,1.923076923076923,513,513,1.0,17,3.6e-05,FALSE
4206,SmallOperatingSystem-PT-MT0256DC0128,7,0.17,0.03,5.666666666666667,131585,131585,1.0,17,3.5e-05,FALSE
4205,SmallOperatingSystem-PT-MT0256DC0128,8,0.22,0.03,7.333333333333334,513,513,1.0,17,2.6e-05,FALSE
4218,SmallOperatingSystem-PT-MT0128DC0064,7,0.01,0.02,0.5,18593,18593,1.0,17,3e-05,FALSE
4328,ShieldRVs-PT-002B,4,0.05,0.08,0.625,3,3,1.0,176,0.00013,TRUE
4234,SmallOperatingSystem-PT-MT0128DC0064,1,0.07,0.01,7.000000000000001,48399521,48399521,1.0,17,3.3e-05,FALSE
4236,SmallOperatingSystem-PT-MT0128DC0032,11,0.12,0.04,3.0,863518393,863518393,1.0,17,2.9e-05,TRUE
4264,SmallOperatingSystem-PT-MT1024DC0256,9,0.07,0.05,1.4000000000000001,2049,2049,1.0,17,3.5e-05,FALSE
4263,SmallOperatingSystem-PT-MT0256DC0128,12,0.05,0.07,0.7142857142857143,131585,131585,1.0,17,3.4e-05,TRUE
4262,SmallOperatingSystem-PT-MT1024DC0256,1,0.05,0.11,0.4545454545454546,689281,689281,1.0,17,3.9e-05,FALSE
4261,SmallOperatingSystem-PT-MT0512DC0256,12,0.07,0.06,1.1666666666666667,1025,1025,1.0,17,2.7e-05,FALSE
4260,SmallOperatingSystem-PT-MT0512DC0256,11,0.07,0.08,0.8750000000000001,295553,295553,1.0,17,3e-05,TRUE
4259,SmallOperatingSystem-PT-MT0512DC0256,7,0.12,0.14,0.857142857142857,525313,525313,1.0,17,3.2e-05,TRUE
4258,SmallOperatingSystem-PT-MT0512DC0256,6,0.17,0.01,17.0,295553,295553,1.0,17,3.8e-05,TRUE
4257,SmallOperatingSystem-PT-MT0256DC0128,16,0.03,0.03,1.0,756158785,756158785,1.0,17,3.1e-05,FALSE
4256,SmallOperatingSystem-PT-MT2048DC0512,9,0.01,0.01,1.0,2754817,2754817,1.0,17,4.1e-05,FALSE
4255,SmallOperatingSystem-PT-MT2048DC0512,14,0.06,0.02,3.0,4097,4097,1.0,17,3.5e-05,FALSE
4254,SmallOperatingSystem-PT-MT4096DC1024,12,0.01,0.17,0.058823529411764705,25171969,25171969,1.0,17,2.7e-05,FALSE
4253,SmallOperatingSystem-PT-MT4096DC2048,7,0.08,0.15,0.5333333333333333,33562625,33562625,1.0,17,2.6e-05,FALSE
4252,SmallOperatingSystem-PT-MT8192DC2048,6,0.01,0.19,0.05263157894736842,16385,16385,1.0,17,2.7e-05,TRUE
4235,SmallOperatingSystem-PT-MT0128DC0064,2,0.02,0.01,2.0,33025,33025,1.0,17,3e-05,FALSE
4251,SmallOperatingSystem-PT-MT8192DC2048,9,0.0,0.01,0.0,100675585,100675585,1.0,17,2.7e-05,FALSE
4249,SmallOperatingSystem-PT-MT8192DC4096,3,0.01,0.06,0.16666666666666669,134234113,134234113,1.0,17,2.8e-05,FALSE
4248,SmartHome-PT-01,1,0.11,0.07,1.5714285714285714,19,19,1.0,151,0.000173,FALSE
4247,SmartHome-PT-01,2,0.11,0.13,0.8461538461538461,2,2,1.0,151,0.000123,TRUE
4246,SmartHome-PT-01,3,0.02,0.06,0.33333333333333337,19,19,1.0,151,0.000201,FALSE
4245,SmartHome-PT-01,4,0.01,0.09,0.11111111111111112,586,586,1.0,151,0.000184,TRUE
4244,SmartHome-PT-01,5,0.08,0.01,8.0,3,3,1.0,151,0.000182,FALSE
4243,SmartHome-PT-01,6,0.02,0.03,0.6666666666666667,16,16,1.0,151,0.000143,TRUE
4242,SmartHome-PT-01,7,0.01,0.02,0.5,4,4,1.0,151,0.000121,TRUE
4241,SmartHome-PT-01,8,0.07,0.07,1.0,4,4,1.0,151,0.000158,FALSE
4240,SmartHome-PT-01,9,0.03,0.01,3.0,10,10,1.0,151,0.000169,TRUE
4239,SmallOperatingSystem-PT-MT0256DC0128,15,0.28,0.03,9.333333333333334,513,513,1.0,17,3.3e-05,FALSE
4238,SmallOperatingSystem-PT-MT0256DC0128,11,0.12,0.02,6.0,756158785,756158785,1.0,17,2.4e-05,FALSE
4237,SmallOperatingSystem-PT-MT0064DC0032,16,0.03,0.01,3.0,67762817,67762817,1.0,17,2.2e-05,TRUE
4250,SmallOperatingSystem-PT-MT8192DC2048,16,0.01,0.06,0.16666666666666669,16385,16385,1.0,17,2.7e-05,FALSE
4329,ShieldRVs-PT-002B,5,0.02,0.18,0.11111111111111112,60477,60477,1.0,176,0.000152,FALSE
4330,ShieldRVs-PT-002B,6,0.01,0.03,0.33333333333333337,184809,184809,1.0,176,0.000172,FALSE
4331,ShieldRVs-PT-002B,7,0.06,0.62,0.0967741935483871,160603,160603,1.0,176,0.000168,FALSE
4423,ShieldRVt-PT-003A,3,0.01,0.01,1.0,29698,29698,1.0,54,9.1e-05,FALSE
4422,ShieldRVt-PT-003A,4,0.06,0.01,6.0,29698,29698,1.0,54,0.000105,FALSE
4421,ShieldRVt-PT-003A,5,0.0,0.01,0.0,65538,65538,1.0,54,7e-05,TRUE
4420,ShieldRVt-PT-003A,6,0.01,0.01,1.0,31746,31746,1.0,54,9.5e-05,TRUE
4419,ShieldRVt-PT-003A,7,0.01,0.04,0.25,30722,30722,1.0,54,9.7e-05,FALSE
4418,ShieldRVt-PT-003A,8,0.01,0.02,0.5,67586,67586,1.0,54,7.1e-05,TRUE
4417,ShieldRVt-PT-003A,9,0.02,0.01,2.0,32769,32769,1.0,54,8.7e-05,TRUE
4416,ShieldRVt-PT-003A,10,0.01,0.01,1.0,31746,31746,1.0,54,9.7e-05,FALSE
4415,ShieldRVt-PT-003A,11,0.01,0.0,inf,32770,32770,1.0,54,9.3e-05,FALSE
4414,ShieldRVt-PT-003A,12,0.02,0.0,inf,31746,31746,1.0,54,0.000103,TRUE
4413,ShieldRVs-PT-003B,4,0.05,0.21,0.2380952380952381,51373239,51373239,1.0,261,0.000204,FALSE
4412,ShieldRVs-PT-003B,2,0.07,0.06,1.1666666666666667,7451226,7451226,1.0,261,0.000216,FALSE
4411,ShieldRVt-PT-005A,9,0.01,0.03,0.33333333333333337,12845058,12845058,1.0,86,0.000157,FALSE
4424,ShieldRVt-PT-003A,2,0.02,0.02,1.0,30722,30722,1.0,54,9.7e-05,TRUE
4410,ShieldPPPt-PT-002B,13,0.02,0.1,0.19999999999999998,3,3,1.0,304,0.000184,FALSE
4408,ShieldPPPt-PT-020B,6,0.02,0.02,1.0,3,3,1.0,2986,0.001726,FALSE
4407,ShieldPPPt-PT-005B,9,0.01,0.07,0.14285714285714285,3,3,1.0,751,0.00039,FALSE
4406,ShieldPPPt-PT-005B,5,0.01,0.06,0.16666666666666669,13,13,1.0,751,0.000424,TRUE
4405,ShieldPPPt-PT-005B,4,0.01,0.02,0.5,3,3,1.0,751,0.000397,FALSE
4404,ShieldPPPt-PT-002B,15,0.07,0.16,0.43750000000000006,83020801,83020801,1.0,304,0.000332,FALSE
4403,ShieldPPPt-PT-002B,2,0.01,0.07,0.14285714285714285,121651201,121651201,1.0,304,0.000339,FALSE
4402,ShieldPPPt-PT-002A,10,0.02,0.16,0.125,88321218,88321218,1.0,92,0.000145,FALSE
4401,ShieldPPPt-PT-002B,1,0.04,0.16,0.25,329760030,329760030,1.0,304,0.000277,FALSE
4400,ShieldPPPt-PT-002A,16,0.01,0.06,0.16666666666666669,109222402,109222402,1.0,92,0.000139,FALSE
4399,ShieldPPPt-PT-002A,15,0.01,0.09,0.11111111111111112,41164801,41164801,1.0,92,0.000146,FALSE
4398,ShieldPPPt-PT-002A,14,0.01,0.22,0.045454545454545456,84175074,84175074,1.0,92,0.000145,FALSE
4397,ShieldPPPt-PT-002A,13,0.03,0.15,0.2,90881218,90881218,1.0,92,0.000146,FALSE
4396,ShieldPPPt-PT-002A,12,0.01,0.14,0.07142857142857142,225280002,225280002,1.0,92,0.000104,TRUE
4409,ShieldPPPt-PT-020B,11,0.01,0.06,0.16666666666666669,3,3,1.0,2986,0.001605,FALSE
4395,ShieldPPPt-PT-030B,16,0.02,0.06,0.33333333333333337,13,13,1.0,4476,0.002628,FALSE
4425,ShieldRVt-PT-003A,1,0.04,0.12,0.33333333333333337,29698,29698,1.0,54,0.000105,FALSE
4427,ShieldRVt-PT-002B,10,0.02,0.0,inf,2753,2753,1.0,206,0.000182,FALSE
4455,ShieldRVt-PT-004B,11,0.02,0.03,0.6666666666666667,5236521,5236521,1.0,406,0.000346,TRUE
4454,ShieldRVt-PT-005A,1,0.03,0.02,1.5,13107202,13107202,1.0,86,0.000163,FALSE
4453,ShieldRVt-PT-005A,2,0.02,0.06,0.33333333333333337,13107202,13107202,1.0,86,0.000165,FALSE
4452,ShieldRVt-PT-005A,3,0.02,0.03,0.6666666666666667,13107202,13107202,1.0,86,0.00016,FALSE
4451,ShieldRVt-PT-005A,4,0.01,0.06,0.16666666666666669,13369346,13369346,1.0,86,0.000156,FALSE
4450,ShieldRVt-PT-005A,5,0.01,0.08,0.125,28311553,28311553,1.0,86,8.9e-05,FALSE
4449,ShieldRVt-PT-005A,6,0.01,0.02,0.5,12845058,12845058,1.0,86,0.000159,FALSE
4448,ShieldRVt-PT-005A,7,0.02,0.09,0.22222222222222224,12582914,12582914,1.0,86,0.000157,TRUE
4447,ShieldRVt-PT-003A,16,0.02,0.05,0.39999999999999997,30722,30722,1.0,54,0.000104,FALSE
4446,ShieldRVt-PT-003A,15,0.02,0.0,inf,29698,29698,1.0,54,9.4e-05,FALSE
4445,ShieldRVt-PT-003A,14,0.02,0.0,inf,31746,31746,1.0,54,9.8e-05,FALSE
4444,ShieldRVt-PT-002B,7,0.0,0.02,0.0,2689,2689,1.0,206,0.000179,FALSE
4443,ShieldRVt-PT-002A,6,0.04,0.01,4.0,1,1,1.0,38,4.3e-05,NONE
4426,ShieldRVt-PT-002B,15,0.09,0.0,inf,5889,5889,1.0,206,0.000176,FALSE
4442,ShieldRVt-PT-002A,7,0.02,0.08,0.25,1,1,1.0,38,4.3e-05,NONE
4440,ShieldRVt-PT-002A,9,0.01,0.05,0.19999999999999998,1,1,1.0,38,3.8e-05,NONE
4439,ShieldRVt-PT-002A,10,0.03,0.06,0.5,1,1,1.0,38,3.6e-05,NONE
4438,ShieldRVt-PT-002A,11,0.01,0.0,inf,1,1,1.0,38,3.3e-05,NONE
4437,ShieldRVt-PT-002A,12,0.01,0.03,0.33333333333333337,1,1,1.0,38,3.3e-05,NONE
4436,ShieldRVt-PT-002A,13,0.02,0.04,0.5,1,1,1.0,38,3.7e-05,NONE
4435,ShieldRVt-PT-002A,14,0.05,0.06,0.8333333333333334,2754,2754,1.0,38,5.4e-05,FALSE
4434,ShieldRVt-PT-002A,15,0.01,0.1,0.09999999999999999,1314,1314,1.0,38,7e-05,FALSE
